order_id,user_id,session_id,order_value_rs,order_date,campaign_id
3319,9291,5045-38,4041,2023-07-04 21:53:09,3
3320,8487,5773-29,2147,2023-11-26 00:01:41,15
3321,4944,9017-43,2924,2023-05-25 06:46:19,10
3322,3442,3737-20,4053,2023-10-27 07:36:19,4
3323,2931,7699-45,589,2023-12-18 14:42:34,1
3324,4861,5339-44,604,2023-10-02 01:31:44,17
3325,1467,2230-48,4091,2023-04-26 09:51:09,4
3326,2944,6499-45,2927,2023-10-03 03:36:28,5
3327,9211,1983-16,2238,2023-02-16 16:28:05,3
3328,972,40-13,640,2023-08-13 05:41:24,16
3329,3044,7460-21,3915,2023-02-13 07:31:16,10
3330,171,2719-23,4815,2023-02-26 15:54:08,9
3331,9014,1478-26,1467,2023-01-08 11:09:06,1
3332,2191,7235-40,3658,2023-04-27 02:32:39,7
3333,9917,7811-38,3191,2023-03-12 21:25:29,12
3334,3977,8546-33,3746,2023-12-14 20:30:32,14
3335,291,9284-11,3400,2023-02-02 18:17:20,18
3336,6199,2798-35,3418,2023-04-28 08:33:00,1
3337,8197,1989-45,1187,2023-12-16 12:31:49,10
3338,1710,9994-10,4392,2023-10-23 23:50:20,17
3339,2201,8152-22,3449,2023-01-12 04:01:17,18
3340,5927,964-5,4286,2023-07-10 07:06:51,9
3341,5281,8039-38,4358,2023-07-18 07:31:24,17
3342,5292,8169-47,4000,2023-12-21 10:25:04,8
3343,8862,1495-41,2468,2023-06-20 00:42:58,5
3344,684,9771-37,2408,2023-12-16 19:06:46,7
3345,7699,5644-23,1835,2023-01-08 10:37:10,5
3346,9998,9136-48,3514,2023-11-15 16:11:05,20
3347,1295,1841-49,4815,2023-07-14 08:48:17,3
3348,5644,5167-40,2630,2023-07-30 16:49:53,3
3349,2126,6777-24,2312,2023-12-23 03:29:27,1
3350,1822,2090-47,1837,2023-11-02 16:50:18,16
3351,6478,9859-24,3294,2023-03-30 00:46:10,4
3352,1567,1142-2,1836,2023-06-09 21:07:09,11
3353,1858,9502-23,425,2023-04-05 02:38:06,18
3354,1708,126-37,771,2023-04-11 22:11:11,19
3355,8669,9089-42,3470,2023-05-28 18:10:50,13
3356,20,7620-3,1533,2023-03-23 17:18:59,19
3357,96,5614-21,3128,2023-04-24 00:09:50,8
3358,7575,3652-18,4646,2023-11-24 15:33:23,19
3359,1760,5477-45,4613,2023-11-14 10:30:16,10
3360,3534,7097-6,4213,2023-01-04 11:04:26,14
3361,5572,6384-48,3955,2023-11-09 22:28:04,20
3362,7465,4328-33,2591,2023-10-24 19:55:58,1
3363,8750,3047-36,1779,2023-03-07 19:32:02,8
3364,4782,5031-36,2577,2023-08-06 02:25:20,6
3365,7478,8748-20,2598,2023-08-06 00:31:55,20
3366,8539,8555-35,4236,2023-02-26 23:13:38,12
3367,3360,6870-49,674,2023-09-14 03:21:15,2
3368,288,6095-46,3247,2023-11-16 01:38:24,20
3369,8517,9326-40,1323,2023-12-20 10:18:34,15
3370,6500,4081-40,4480,2023-11-18 20:52:59,10
3371,7971,4769-13,3848,2023-02-11 02:23:53,14
3372,5828,2986-1,943,2023-02-27 01:30:06,3
3373,7360,8718-8,3270,2023-03-03 22:58:35,5
3374,7379,8055-17,942,2023-06-06 23:17:56,20
3375,9502,6610-28,2091,2023-02-21 22:01:28,6
3376,4206,3604-45,960,2023-06-01 17:26:38,16
3377,1404,5652-14,745,2023-10-28 01:57:50,6
3378,3547,8971-14,3899,2023-10-31 15:12:54,3
3379,5514,649-16,380,2023-03-06 08:52:12,1
3380,7721,6025-39,2904,2023-12-12 22:50:04,4
3381,1178,7924-33,3288,2023-05-29 19:35:47,2
3382,4045,5941-40,3347,2023-03-18 22:16:02,7
3383,6029,5979-9,4463,2023-07-22 23:27:43,5
3384,1095,2547-35,4536,2023-03-31 12:20:16,3
3385,2249,6318-38,394,2023-01-09 09:44:34,18
3386,8228,9589-43,3841,2023-05-25 10:41:22,10
3387,6431,1809-20,1414,2023-12-17 17:36:19,10
3388,2081,4560-3,4117,2023-11-26 04:22:50,18
3389,4488,2112-25,3019,2023-01-05 07:52:12,7
3390,1615,1821-43,4643,2023-05-29 16:10:12,14
3391,3998,8183-31,2594,2023-03-23 23:46:42,1
3392,8318,2587-3,1678,2023-08-28 01:40:26,4
3393,4050,2815-24,2901,2023-01-09 07:46:18,19
3394,4021,5720-9,2457,2023-05-06 09:30:47,8
3395,8674,6630-37,2955,2023-09-30 02:46:54,2
3396,6516,5213-30,3203,2023-12-11 07:42:32,11
3397,1335,7888-12,4063,2023-01-07 18:28:05,19
3398,2926,4400-33,1680,2023-01-13 17:58:50,9
3399,1520,3770-34,477,2023-11-11 19:59:54,2
3400,8155,7050-26,3587,2023-06-23 01:18:21,11
3401,4348,6528-44,4594,2023-03-01 03:11:28,11
3402,6330,6397-34,2335,2023-08-05 05:57:07,13
3403,9613,3621-40,2266,2023-01-01 06:12:51,6
3404,5241,6530-47,660,2023-06-05 07:02:01,5
3405,900,4528-47,1582,2023-05-24 10:15:06,8
3406,1493,2622-49,4862,2023-01-21 17:29:08,9
3407,9457,9176-32,4556,2023-11-23 16:46:24,1
3408,6880,4741-13,1278,2023-10-06 16:30:58,10
3409,8456,1723-26,1212,2023-07-29 10:12:40,20
3410,5825,7535-4,4161,2023-04-21 04:07:05,19
3411,8782,1020-41,2963,2023-10-30 05:57:41,6
3412,3307,6377-12,1399,2023-12-21 18:21:25,19
3413,9295,6248-14,484,2023-10-15 19:41:13,19
3414,2841,3382-18,1916,2023-03-24 10:59:17,19
3415,4703,1376-38,367,2023-11-30 06:27:32,13
3416,1496,5341-10,4513,2023-01-06 02:31:34,10
3417,8527,1201-20,2125,2023-03-02 07:50:36,11
3418,1234,2496-36,2593,2023-07-10 12:09:50,20
3419,9141,3903-47,2430,2023-07-18 07:48:30,1
3420,8315,9237-11,660,2023-09-09 02:32:02,15
3421,3474,6639-18,2124,2023-11-05 17:45:43,9
3422,8780,5875-1,3709,2023-09-25 14:10:22,11
3423,8642,4262-16,4139,2023-08-20 12:15:02,16
3424,5013,4126-31,3951,2023-05-05 20:07:55,16
3425,369,5997-33,798,2023-05-26 02:45:33,5
3426,277,9846-17,4969,2023-06-29 02:34:19,8
3427,1702,1322-24,3570,2023-04-29 05:01:12,7
3428,7521,6537-21,4703,2023-12-29 14:16:11,6
3429,3587,5270-36,2583,2023-02-23 01:47:10,13
3430,9562,5840-40,935,2023-12-28 23:03:47,8
3431,8294,9158-48,2058,2023-07-05 21:23:42,20
3432,6341,5712-1,2863,2023-08-12 10:38:04,16
3433,3379,7851-16,516,2023-12-17 16:23:28,16
3434,7961,7014-33,686,2023-07-16 16:48:17,9
3435,4621,228-7,485,2023-08-25 20:32:03,12
3436,1480,2522-23,2149,2023-05-25 10:51:31,18
3437,6535,1390-7,4712,2023-02-06 21:06:51,14
3438,7159,7928-39,3873,2023-11-09 03:15:59,19
3439,4839,2132-43,4153,2023-07-01 03:31:39,20
3440,1868,5909-18,2213,2023-01-08 08:38:05,5
3441,7093,319-46,2712,2023-10-21 08:09:44,3
3442,2837,9218-8,3610,2023-06-25 19:04:01,12
3443,6322,2451-1,964,2023-09-09 20:39:40,17
3444,8557,9634-14,3965,2023-10-06 13:43:46,1
3445,4519,6356-47,4264,2023-08-17 21:56:02,6
3446,8405,1534-32,3708,2023-06-03 03:18:12,20
3447,6127,3623-15,891,2023-05-02 13:50:38,8
3448,9051,6594-14,4134,2023-05-29 00:39:22,6
3449,220,902-22,572,2023-06-24 10:40:46,9
3450,6603,5423-12,1834,2023-10-24 08:15:43,6
3451,5365,9993-17,3602,2023-10-29 23:06:52,10
3452,6087,7057-10,3532,2023-05-02 12:44:56,11
3453,370,9602-44,356,2023-05-05 04:06:06,16
3454,4970,2504-5,2115,2023-06-24 00:09:40,10
3455,5060,3937-5,2410,2023-06-07 16:51:06,10
3456,2644,3735-16,1815,2023-06-25 17:20:50,2
3457,4485,2265-48,432,2023-09-05 01:26:55,12
3458,9231,6985-32,1175,2023-04-26 16:14:40,9
3459,7885,8769-5,830,2023-07-06 13:45:22,11
3460,2378,6812-10,2063,2023-09-15 16:28:59,3
3461,4190,8138-28,3696,2023-03-09 21:54:27,1
3462,3169,8346-29,2417,2023-08-25 13:42:07,3
3463,6058,6980-20,2900,2023-04-15 13:15:08,4
3464,8262,7456-47,1352,2023-04-16 23:41:57,11
3465,1395,9489-29,2118,2023-11-16 05:25:49,14
3466,4123,4981-47,2293,2023-01-28 00:50:16,16
3467,349,7632-16,2874,2023-07-14 20:45:07,18
3468,8231,9634-2,3401,2023-12-06 22:28:22,17
3469,9663,625-8,4838,2023-07-20 03:12:00,5
3470,1929,616-30,4724,2023-05-24 14:42:05,12
3471,27,2004-42,1741,2023-11-25 12:21:37,5
3472,4362,3132-29,637,2023-02-17 12:56:52,2
3473,7601,7383-38,3179,2023-12-02 23:25:52,16
3474,6154,6007-15,2542,2023-01-05 16:21:43,3
3475,8694,2587-30,4033,2023-02-08 08:06:01,1
3476,4566,9351-47,2575,2023-02-23 03:33:47,2
3477,4934,8965-2,1620,2023-10-13 20:58:27,15
3478,1493,2307-32,1453,2023-01-21 08:41:47,5
3479,9434,4687-8,2499,2023-12-06 16:36:00,4
3480,1586,3995-4,3234,2023-09-30 23:31:52,17
3481,554,1705-18,1790,2023-10-10 07:57:47,19
3482,8057,788-46,335,2023-09-24 09:43:35,12
3483,8666,4598-19,4080,2023-07-23 21:29:09,4
3484,2692,1427-2,3301,2023-01-13 11:26:00,7
3485,758,8782-23,2483,2023-08-28 21:25:41,4
3486,3305,9848-25,487,2023-10-30 16:30:54,8
3487,3024,7489-47,3118,2023-10-01 11:53:55,15
3488,7975,9757-44,939,2023-01-09 21:07:44,13
3489,7089,35-49,1478,2023-12-17 01:47:01,6
3490,4777,3340-10,2371,2023-06-24 06:44:45,4
3491,168,9771-5,2816,2023-09-24 18:09:52,2
3492,9252,4339-15,4031,2023-03-03 08:38:13,12
3493,6031,80-18,983,2023-04-12 20:55:53,1
3494,8992,8258-13,4362,2023-09-09 04:00:49,17
3495,9209,134-5,4679,2023-09-22 09:50:39,7
3496,7226,4429-32,928,2023-11-16 05:38:16,4
3497,9352,9658-41,4042,2023-04-08 19:53:43,14
3498,1164,1138-19,724,2023-08-16 11:40:16,10
3499,5697,8832-43,599,2023-05-01 03:57:32,14
3500,3303,3821-41,2026,2023-03-12 05:04:41,5
3501,9586,3629-7,2084,2023-06-13 16:12:11,19
3502,7617,915-42,4608,2023-09-20 21:20:54,2
3503,1432,3272-14,2605,2023-02-24 14:37:51,3
3504,7555,1032-20,2676,2023-05-26 20:14:47,1
3505,5076,7728-46,4732,2023-11-08 13:43:48,17
3506,2189,2335-46,1493,2023-09-08 05:47:33,6
3507,9896,936-21,650,2023-09-27 13:43:31,8
3508,849,5485-31,1020,2023-09-13 19:10:52,5
3509,8084,4248-33,4914,2023-06-06 01:42:37,10
3510,1681,6210-17,3177,2023-12-25 00:06:24,6
3511,8418,4291-10,4664,2023-01-28 16:03:57,2
3512,3345,4184-43,1491,2023-04-20 02:21:21,16
3513,8864,4228-34,1508,2023-04-13 21:55:25,14
3514,6618,6563-3,4968,2023-10-05 02:11:21,14
3515,8065,9564-47,4577,2023-04-01 07:06:42,20
3516,9698,6842-19,4521,2023-02-09 17:05:13,9
3517,714,461-14,1801,2023-06-09 03:40:44,8
3518,2735,6568-35,3900,2023-08-16 14:15:01,17
3519,608,4827-46,2367,2023-11-06 05:34:23,13
3520,301,1490-34,2597,2023-05-04 13:59:13,17
3521,4673,8597-35,2154,2023-05-11 08:21:10,12
3522,8577,1991-19,2900,2023-09-07 20:51:50,6
3523,3297,2328-39,1129,2023-11-05 22:07:27,2
3524,9804,2518-34,2755,2023-05-13 01:10:04,2
3525,4064,9093-40,3954,2023-01-28 15:19:22,13
3526,3825,4675-2,4822,2023-02-27 11:51:00,10
3527,9378,700-20,485,2023-05-21 03:33:11,3
3528,8099,9960-34,4438,2023-06-09 00:04:37,2
3529,2313,1826-27,3646,2023-03-12 03:52:40,20
3530,7731,320-1,1989,2023-05-28 00:57:14,2
3531,9180,7301-4,2346,2023-01-12 12:47:11,7
3532,8654,9918-7,2533,2023-11-25 01:29:48,13
3533,7748,7705-28,3597,2023-01-11 18:09:12,17
3534,6671,9281-43,2019,2023-06-03 16:32:48,1
3535,7701,8895-20,2268,2023-04-08 07:36:33,6
3536,199,880-34,4618,2023-07-04 17:11:32,10
3537,8450,6357-27,4922,2023-08-24 17:44:49,15
3538,665,4896-19,3576,2023-10-19 20:50:52,19
3539,9664,3525-4,1320,2023-03-02 04:55:40,9
3540,6507,3615-7,3563,2023-01-07 18:46:15,8
3541,6514,2570-34,4086,2023-12-18 10:36:20,1
3542,2059,73-10,1950,2023-08-20 11:18:57,20
3543,4650,5091-25,695,2023-07-28 15:48:37,13
3544,4693,6493-36,2339,2023-08-24 09:19:40,15
3545,1086,2323-20,4749,2023-01-04 12:48:10,4
3546,8765,8688-25,874,2023-05-28 13:14:25,13
3547,6189,2240-19,811,2023-09-02 00:13:01,2
3548,8984,1580-48,4259,2023-05-05 18:35:53,13
3549,9212,9851-5,4533,2023-10-24 18:29:15,20
3550,2400,1117-49,3782,2023-08-05 18:00:42,14
3551,5483,1408-34,1049,2023-08-25 00:30:32,10
3552,9188,3744-47,2817,2023-02-04 09:15:46,3
3553,103,9275-1,3182,2023-02-17 13:17:43,13
3554,8627,8584-43,2601,2023-04-12 04:12:54,11
3555,2112,6784-26,2648,2023-06-16 10:47:12,13
3556,579,817-49,1357,2023-06-09 05:12:16,16
3557,7425,3683-24,3312,2023-11-02 13:43:02,11
3558,6493,3601-6,2772,2023-11-14 09:01:48,16
3559,7931,3952-37,4188,2023-03-27 07:44:36,14
3560,1231,9108-21,3812,2023-05-20 05:59:42,17
3561,8309,7162-4,1721,2023-11-18 20:38:04,9
3562,2922,4216-4,1040,2023-10-05 16:38:09,5
3563,443,717-33,3938,2023-08-29 16:43:54,3
3564,88,8822-26,2842,2023-02-04 13:20:07,3
3565,8102,4206-4,1110,2023-11-10 19:37:26,13
3566,130,2186-48,3211,2023-10-10 02:22:48,20
3567,6157,1518-24,3278,2023-08-07 20:12:38,13
3568,9720,4207-2,1806,2023-11-13 03:57:19,9
3569,2852,6042-6,2899,2023-12-11 11:52:52,13
3570,7472,7968-21,2480,2023-05-26 12:14:17,18
3571,376,2502-37,3870,2023-03-05 13:30:22,8
3572,1136,9721-40,3765,2023-10-31 14:18:43,5
3573,514,6439-16,3544,2023-02-19 12:02:44,11
3574,5502,2974-23,657,2023-07-11 01:20:41,17
3575,6908,5229-36,2340,2023-12-10 16:38:43,2
3576,6977,3974-42,3186,2023-08-10 11:27:18,2
3577,1537,9782-20,3945,2023-07-14 04:58:35,18
3578,3441,2829-16,1368,2023-09-14 10:06:06,19
3579,7600,846-30,941,2023-10-17 22:27:21,13
3580,6880,7376-22,1259,2023-04-22 16:56:52,13
3581,4,133-10,2178,2023-08-16 19:26:03,20
3582,649,6573-38,1401,2023-01-08 10:55:27,14
3583,8133,5546-10,2628,2023-05-25 23:19:04,14
3584,7138,4182-47,2693,2023-02-24 21:16:51,18
3585,8909,3988-28,4763,2023-02-03 12:32:06,16
3586,2033,8782-33,3320,2023-10-05 06:36:41,15
3587,2875,3892-6,1653,2023-07-15 16:12:44,8
3588,5381,1147-39,2420,2023-05-24 23:01:38,19
3589,5462,8140-49,2940,2023-09-15 21:19:50,18
3590,2791,8117-38,1510,2023-01-23 16:03:49,16
3591,5136,695-37,3329,2023-08-02 00:54:59,4
3592,3739,1728-8,1847,2023-07-05 08:46:33,18
3593,3186,9088-34,4178,2023-01-23 17:05:31,18
3594,9049,4136-38,3917,2023-09-22 08:07:18,15
3595,3183,9647-46,4943,2023-08-17 01:03:56,9
3596,9548,8645-46,2625,2023-05-14 07:35:21,9
3597,8875,5996-7,917,2023-11-03 10:17:38,5
3598,7217,7402-16,2262,2023-09-26 07:19:05,18
3599,2943,1419-3,1443,2023-06-29 02:38:46,8
3600,5629,2600-46,856,2023-12-03 23:36:41,12
3601,8834,5672-44,2299,2023-01-07 17:48:28,5
3602,7634,4835-39,3879,2023-08-12 21:46:20,14
3603,3183,6478-26,4115,2023-07-30 06:41:08,3
3604,3755,7071-7,4987,2023-02-17 02:24:14,5
3605,8723,1124-31,609,2023-06-24 22:49:33,3
3606,5668,7007-36,2989,2023-07-28 12:03:04,16
3607,5229,4063-7,3957,2023-04-29 22:16:07,16
3608,8701,7165-47,4741,2023-05-22 09:43:49,14
3609,7451,16-35,4381,2023-11-05 08:53:41,2
3610,132,4648-37,4906,2023-07-19 22:35:48,17
3611,96,1219-37,3940,2023-08-01 00:29:16,4
3612,2838,3054-28,2968,2023-12-30 04:34:02,16
3613,2951,6361-8,462,2023-11-04 16:30:56,13
3614,2373,9549-8,3219,2023-01-05 05:54:21,4
3615,7037,92-33,2247,2023-10-04 04:30:07,4
3616,3513,4134-8,1388,2023-06-09 04:07:00,16
3617,6306,102-22,1942,2023-11-19 00:52:18,4
3618,4800,3775-27,3698,2023-05-13 23:28:39,13
3619,8227,2496-10,2150,2023-12-11 12:16:09,8
3620,8137,5970-5,1101,2023-03-21 07:33:58,4
3621,4584,9559-12,3309,2023-11-24 14:58:47,2
3622,7750,9850-44,4914,2023-12-01 18:44:38,19
3623,8719,712-22,4388,2023-09-14 08:26:38,1
3624,837,1731-25,3268,2023-09-09 03:24:49,7
3625,5826,9957-25,784,2023-08-30 15:39:51,19
3626,1579,5903-40,1219,2023-01-22 13:33:55,8
3627,4088,4675-49,1902,2023-01-14 10:00:00,10
3628,6984,5658-34,3866,2023-01-30 06:25:23,4
3629,5642,7154-10,1329,2023-08-28 17:10:21,4
3630,1558,3392-27,1491,2023-08-28 13:16:16,18
3631,6981,571-47,1139,2023-10-28 06:45:43,2
3632,2663,5899-39,4081,2023-03-15 21:36:11,17
3633,9454,7219-20,1368,2023-06-30 05:07:17,3
3634,8168,8084-24,3143,2023-05-27 13:03:58,7
3635,1095,6677-7,2509,2023-11-16 11:10:33,9
3636,9187,8460-7,4721,2023-08-08 13:53:02,15
3637,5680,5608-28,1095,2023-01-12 08:42:53,19
3638,7856,2112-42,1949,2023-08-18 17:03:02,16
3639,2387,5956-33,809,2023-12-05 01:14:56,18
3640,4363,3781-24,487,2023-11-06 21:37:10,20
3641,9166,6016-46,3818,2023-05-12 19:50:17,4
3642,1440,5165-11,3759,2023-03-02 18:09:33,15
3643,7561,7473-12,560,2023-07-07 11:21:20,10
3644,8950,7491-16,4023,2023-08-12 17:40:48,10
3645,4290,8489-38,4646,2023-12-08 08:31:03,13
3646,487,9122-27,2703,2023-07-17 14:24:23,2
3647,9421,7373-27,3244,2023-09-16 21:00:10,1
3648,106,7289-48,841,2023-03-07 13:20:23,15
3649,2237,8007-42,3050,2023-01-26 08:27:58,20
3650,7519,1112-30,2778,2023-05-24 08:56:38,8
3651,5242,5405-32,2816,2023-07-08 02:55:13,19
3652,3359,932-31,2239,2023-08-10 09:51:33,18
3653,3667,5345-45,3156,2023-06-30 17:37:09,10
3654,7148,5867-23,1774,2023-04-21 22:27:26,16
3655,2197,6807-1,1146,2023-11-18 05:22:32,12
3656,2020,2813-27,809,2023-02-10 11:09:42,5
3657,3891,5190-28,3202,2023-01-27 23:10:14,20
3658,9399,3855-2,2222,2023-05-31 05:47:07,13
3659,2514,8828-10,2587,2023-09-17 13:18:45,19
3660,5498,3277-28,502,2023-04-09 06:34:40,3
3661,6097,7953-44,4493,2023-04-29 08:26:50,6
3662,7163,299-44,787,2023-09-28 04:54:29,12
3663,8440,2087-47,3038,2023-08-18 22:49:03,1
3664,658,7121-47,4024,2023-12-09 05:51:04,11
3665,4624,2669-26,303,2023-10-19 05:16:47,2
3666,5165,7499-21,3253,2023-12-03 20:06:58,4
3667,633,4910-1,4246,2023-02-27 08:12:48,9
3668,5095,6079-9,2514,2023-03-31 04:23:50,5
3669,9880,9301-4,2289,2023-11-18 15:21:27,12
3670,5183,6042-42,1345,2023-09-04 03:29:44,4
3671,9166,5276-42,4539,2023-08-27 13:19:01,14
3672,8508,9541-38,4964,2023-11-06 17:40:13,2
3673,9715,7478-22,3421,2023-06-25 19:53:16,1
3674,9415,6615-35,4233,2023-12-08 06:54:19,16
3675,5150,4301-17,2902,2023-11-05 09:42:39,3
3676,1168,3336-49,2698,2023-01-26 04:30:10,20
3677,6626,4026-29,1013,2023-11-23 06:47:55,10
3678,6068,4846-42,871,2023-07-20 07:29:12,15
3679,1420,5925-32,1958,2023-08-30 00:40:27,8
3680,1293,4022-15,896,2023-03-08 06:49:57,13
3681,4764,6263-38,2533,2023-03-09 08:49:35,17
3682,1263,6084-43,3971,2023-04-30 11:20:03,6
3683,9931,3324-35,2196,2023-02-08 14:49:25,17
3684,2516,9196-38,511,2023-03-25 13:10:17,16
3685,2916,3042-26,1527,2023-02-17 22:14:31,7
3686,3356,4586-43,3152,2023-08-15 05:32:21,19
3687,9101,4378-42,1881,2023-08-07 16:08:20,4
3688,453,8443-20,2437,2023-10-02 03:41:14,10
3689,3935,2453-7,3501,2023-02-27 20:53:51,12
3690,2871,8349-10,2243,2023-08-05 05:00:29,1
3691,7123,6234-9,1353,2023-05-19 15:26:12,1
3692,3753,7513-43,569,2023-07-27 18:33:24,18
3693,8282,5024-29,3147,2023-06-18 04:45:26,7
3694,2995,6495-7,2886,2023-09-29 21:04:24,9
3695,1104,5674-7,1599,2023-03-11 16:06:17,14
3696,1171,8417-40,4895,2023-09-16 09:12:58,20
3697,2146,4178-39,4637,2023-09-19 14:24:19,3
3698,1869,5467-1,1196,2023-09-29 04:16:26,2
3699,8408,7600-4,4079,2023-07-18 15:12:34,1
3700,2988,3756-23,375,2023-02-20 11:10:56,1
3701,3205,1624-4,1382,2023-12-08 19:05:56,20
3702,6645,4566-3,768,2023-11-28 23:12:48,8
3703,4731,208-37,3223,2023-10-11 17:24:24,12
3704,9400,8279-22,3522,2023-06-12 08:11:29,8
3705,3460,6162-13,4034,2023-09-13 11:23:02,13
3706,6477,9987-7,4500,2023-03-18 18:40:43,13
3707,227,6662-47,1069,2023-12-07 10:11:17,1
3708,2743,6673-48,1934,2023-09-30 06:35:26,17
3709,388,4725-4,4633,2023-07-27 05:35:35,8
3710,2370,1815-15,368,2023-08-17 04:45:20,12
3711,9869,2477-11,1874,2023-03-15 01:44:20,20
3712,9869,3683-29,4523,2023-11-09 13:38:44,7
3713,2041,5825-35,2086,2023-03-18 04:47:56,2
3714,9121,376-33,4857,2023-02-25 21:51:30,13
3715,5949,1493-1,4542,2023-12-26 07:52:31,5
3716,6188,1980-17,2670,2023-03-20 07:18:16,4
3717,3526,8409-13,1203,2023-04-21 18:31:59,16
3718,1776,818-5,3076,2023-03-10 06:07:49,17
3719,5679,6666-38,1177,2023-10-09 08:03:45,3
3720,5796,4903-19,365,2023-12-08 07:58:01,13
3721,1590,5279-27,3137,2023-08-07 03:55:51,9
3722,1847,2632-45,4876,2023-02-02 04:55:30,4
3723,1074,3713-5,4657,2023-05-20 16:53:02,7
3724,8476,4131-14,1063,2023-03-20 22:37:18,13
3725,7717,837-38,4055,2023-09-21 13:41:39,9
3726,2293,9108-40,3376,2023-03-09 14:59:42,1
3727,1677,5311-22,2616,2023-11-01 20:57:46,7
3728,5385,9542-35,4106,2023-05-11 08:32:37,17
3729,407,5083-25,637,2023-07-05 06:51:28,12
3730,2800,8829-27,3662,2023-11-07 06:44:05,12
3731,1115,2714-41,4209,2023-01-04 05:22:01,19
3732,9503,365-37,1598,2023-05-13 15:40:39,13
3733,7814,699-43,4231,2023-03-06 11:53:40,4
3734,7330,8124-6,1200,2023-06-05 14:06:53,11
3735,2402,3614-46,4684,2023-12-25 05:28:10,9
3736,8837,4754-39,2030,2023-11-22 13:38:53,3
3737,2332,514-13,3651,2023-02-17 22:11:47,7
3738,4562,701-16,4342,2023-04-14 13:07:29,14
3739,246,2243-11,2381,2023-04-26 04:50:02,3
3740,9181,2711-27,4278,2023-07-10 12:16:06,10
3741,4292,8074-18,2114,2023-08-22 21:17:05,1
3742,9057,5183-22,450,2023-04-17 15:57:30,4
3743,4096,5666-46,723,2023-11-16 08:33:52,12
3744,1410,289-20,2971,2023-01-20 02:41:26,9
3745,3629,1501-40,3641,2023-08-23 03:18:19,15
3746,136,432-43,849,2023-04-20 11:15:45,1
3747,1827,4260-12,3816,2023-01-15 04:03:56,12
3748,3376,3432-25,1424,2023-09-11 19:01:07,14
3749,6458,78-41,2526,2023-07-13 11:18:58,9
3750,720,1189-17,3511,2023-03-06 23:37:53,11
3751,414,8099-34,1290,2023-07-21 18:40:02,1
3752,1874,283-30,2528,2023-10-19 20:12:58,14
3753,7905,2635-35,2613,2023-06-14 22:10:30,17
3754,841,3371-27,1457,2023-03-22 08:12:37,13
3755,6125,2099-48,2481,2023-07-23 18:11:49,14
3756,3873,1947-41,2787,2023-02-25 10:14:54,11
3757,5447,5456-30,2234,2023-06-11 18:17:35,16
3758,8685,8238-6,1489,2023-01-04 10:17:37,3
3759,4666,2190-4,2174,2023-03-31 03:24:36,9
3760,8,4997-33,4555,2023-09-15 09:41:07,7
3761,3197,1797-37,682,2023-09-27 21:56:19,8
3762,5299,5779-49,1043,2023-04-24 14:46:12,15
3763,3706,4632-13,4213,2023-04-03 18:45:27,13
3764,947,6244-46,1803,2023-05-30 17:15:38,15
3765,2166,5960-4,3836,2023-10-11 05:29:51,3
3766,7,2803-28,3037,2023-02-25 05:03:37,19
3767,6341,8681-30,4684,2023-06-25 19:12:11,19
3768,6693,66-46,4011,2023-03-30 08:46:10,9
3769,3042,8989-14,3305,2023-02-09 10:06:36,15
3770,8064,4031-31,4772,2023-03-30 22:06:18,15
3771,7217,655-13,4102,2023-03-30 03:26:39,20
3772,7439,7565-16,1363,2023-07-25 04:56:34,9
3773,2832,7592-26,2639,2023-07-26 22:34:58,19
3774,2573,6771-42,4509,2023-03-28 13:38:11,6
3775,1006,2325-39,1332,2023-10-11 14:55:53,4
3776,9728,8333-16,3945,2023-10-08 07:35:37,13
3777,1240,6558-40,1345,2023-01-15 14:28:37,9
3778,3574,7923-31,2974,2023-05-25 09:33:28,4
3779,3125,422-32,3127,2023-04-07 20:37:52,12
3780,5459,4585-9,4880,2023-09-22 19:40:16,15
3781,3630,5257-32,4749,2023-05-22 19:57:24,11
3782,9086,8565-28,2389,2023-10-23 09:59:12,11
3783,7049,678-15,2872,2023-07-21 08:04:49,9
3784,7329,4551-8,3119,2023-09-14 11:34:22,14
3785,7543,4791-14,2541,2023-07-03 15:23:49,20
3786,8237,9584-45,882,2023-07-06 17:28:26,15
3787,1433,2429-9,884,2023-05-24 01:49:52,14
3788,6550,9626-38,3291,2023-03-18 04:03:10,2
3789,9657,617-26,4513,2023-12-28 07:05:39,7
3790,5819,7195-20,3782,2023-10-19 04:34:26,12
3791,2351,5905-33,2774,2023-12-07 13:00:08,7
3792,957,210-49,3772,2023-10-25 05:30:45,14
3793,1001,606-44,4039,2023-05-06 12:07:21,20
3794,5574,7221-36,4405,2023-07-16 19:07:58,5
3795,3774,9683-9,4626,2023-05-24 12:53:48,11
3796,3307,8275-20,575,2023-08-20 22:20:10,4
3797,1792,8237-36,3193,2023-12-05 05:09:58,11
3798,4639,3994-41,2621,2023-01-16 10:53:27,5
3799,3266,7796-31,3340,2023-03-15 19:04:35,13
3800,7073,1191-18,498,2023-03-14 07:43:37,13
3801,2376,3845-16,1651,2023-10-06 03:47:51,12
3802,9556,1559-41,2909,2023-01-05 04:16:00,2
3803,9657,6808-25,2273,2023-06-20 06:30:10,13
3804,1071,2482-39,4038,2023-04-28 05:04:29,11
3805,4032,8637-2,1993,2023-10-08 13:22:58,4
